state,date,year,month,unemployment_rate
Nebraska,2019-05-01,2019,5,3.0
Nebraska,2019-06-01,2019,6,3.4
Nebraska,2019-07-01,2019,7,3.3
Nebraska,2019-08-01,2019,8,3.0
Nebraska,2019-09-01,2019,9,2.7
Nebraska,2019-10-01,2019,10,3.0
Nebraska,2019-11-01,2019,11,2.8
Nebraska,2019-12-01,2019,12,2.8
Nebraska,2020-01-01,2020,1,3.3
Nebraska,2020-02-01,2020,2,3.1
Nebraska,2020-03-01,2020,3,5.1
Nebraska,2020-04-01,2020,4,8.0
Nebraska,2020-05-01,2020,5,6.6
Nebraska,2020-06-01,2020,6,5.6
Nebraska,2020-07-01,2020,7,4.8
Nebraska,2020-08-01,2020,8,3.5
Nebraska,2020-09-01,2020,9,3.2
Nebraska,2020-10-01,2020,10,2.5
Nebraska,2020-11-01,2020,11,2.5
Nebraska,2020-12-01,2020,12,2.8
Nebraska,2021-01-01,2021,1,3.4
Nebraska,2021-02-01,2021,2,3.5
Nebraska,2021-03-01,2021,3,3.1
Nebraska,2021-04-01,2021,4,2.7
Nebraska,2021-05-01,2021,5,2.7
Nebraska,2021-06-01,2021,6,3.2
Nebraska,2021-07-01,2021,7,2.8
Nebraska,2021-08-01,2021,8,2.5
Nebraska,2021-09-01,2021,9,2.1
Nebraska,2021-10-01,2021,10,2.1
Nebraska,2021-11-01,2021,11,1.8
Nebraska,2021-12-01,2021,12,1.8
Nebraska,2022-01-01,2022,1,2.4
Nebraska,2022-02-01,2022,2,2.3
Nebraska,2022-03-01,2022,3,2.2
Nebraska,2022-04-01,2022,4,1.9
Nebraska,2022-05-01,2022,5,2.0
Nebraska,2022-06-01,2022,6,2.5
Nebraska,2022-07-01,2022,7,2.4
Nebraska,2022-08-01,2022,8,2.3
Nebraska,2022-09-01,2022,9,2.0
Nebraska,2022-10-01,2022,10,2.1
Nebraska,2022-11-01,2022,11,2.0
Nebraska,2022-12-01,2022,12,2.1
Nebraska,2023-01-01,2023,1,2.3
Nebraska,2023-02-01,2023,2,2.4
Nebraska,2023-03-01,2023,3,2.2
Nebraska,2023-04-01,2023,4,2.0
Nebraska,2023-05-01,2023,5,2.2
Nebraska,2023-06-01,2023,6,2.6
Nebraska,2023-07-01,2023,7,2.4
Nebraska,2023-08-01,2023,8,2.3
Nebraska,2023-09-01,2023,9,2.3
Nebraska,2023-10-01,2023,10,2.5
Nebraska,2023-11-01,2023,11,2.2
Nebraska,2023-12-01,2023,12,2.3
Nebraska,2024-01-01,2024,1,2.8
Nebraska,2024-02-01,2024,2,2.9
Nebraska,2024-03-01,2024,3,2.7
Nebraska,2024-04-01,2024,4,2.4
Nebraska,2024-05-01,2024,5,2.6
Nebraska,2024-06-01,2024,6,3.1
Nebraska,2024-07-01,2024,7,3.1
Nebraska,2024-08-01,2024,8,2.8
Nebraska,2024-09-01,2024,9,2.6
Nebraska,2024-10-01,2024,10,2.7
Nebraska,2024-11-01,2024,11,2.7
Nebraska,2024-12-01,2024,12,2.6
Nebraska,2025-01-01,2025,1,3.2
Nebraska,2025-02-01,2025,2,3.4
Nebraska,2025-03-01,2025,3,2.9
Nebraska,2025-04-01,2025,4,2.9
Nebraska,2025-05-01,2025,5,2.9
Nebraska,2025-06-01,2025,6,3.3
Nebraska,2025-07-01,2025,7,3.2
Nebraska,2025-08-01,2025,8,2.8
Nebraska,2025-09-01,2025,9,2.8
Nebraska,2025-10-01,2025,10,
Nebraska,2025-11-01,2025,11,2.9
Nebraska,2025-12-01,2025,12,3.0
Nevada,2006-01-01,2006,1,4.3
Nevada,2006-02-01,2006,2,4.3
Nevada,2006-03-01,2006,3,4.1
Nevada,2006-04-01,2006,4,4.1
Nevada,2006-05-01,2006,5,3.9
Nevada,2006-06-01,2006,6,4.3
Nevada,2006-07-01,2006,7,4.5
Nevada,2006-08-01,2006,8,4.1
Nevada,2006-09-01,2006,9,4.1
Nevada,2006-10-01,2006,10,3.9
Nevada,2006-11-01,2006,11,4.0
Nevada,2006-12-01,2006,12,4.1
Nevada,2007-01-01,2007,1,4.8
Nevada,2007-02-01,2007,2,4.4
Nevada,2007-03-01,2007,3,4.4
Nevada,2007-04-01,2007,4,4.5
Nevada,2007-05-01,2007,5,4.3
Nevada,2007-06-01,2007,6,4.8
Nevada,2007-07-01,2007,7,5.0
Nevada,2007-08-01,2007,8,4.8
Nevada,2007-09-01,2007,9,4.9
Nevada,2007-10-01,2007,10,4.9
Nevada,2007-11-01,2007,11,5.0
Nevada,2007-12-01,2007,12,5.4
Nevada,2008-01-01,2008,1,6.0
Nevada,2008-02-01,2008,2,5.6
Nevada,2008-03-01,2008,3,5.9
Nevada,2008-04-01,2008,4,5.8
Nevada,2008-05-01,2008,5,6.2
Nevada,2008-06-01,2008,6,6.7
Nevada,2008-07-01,2008,7,7.1
Nevada,2008-08-01,2008,8,7.3
Nevada,2008-09-01,2008,9,7.5
Nevada,2008-10-01,2008,10,7.7
Nevada,2008-11-01,2008,11,8.0
Nevada,2008-12-01,2008,12,8.8
Nevada,2009-01-01,2009,1,9.7
Nevada,2009-02-01,2009,2,9.9
Nevada,2009-03-01,2009,3,10.1
Nevada,2009-04-01,2009,4,10.0
Nevada,2009-05-01,2009,5,10.4
Nevada,2009-06-01,2009,6,11.2
Nevada,2009-07-01,2009,7,11.5
Nevada,2009-08-01,2009,8,11.6
Nevada,2009-09-01,2009,9,11.9
Nevada,2009-10-01,2009,10,12.1
Nevada,2009-11-01,2009,11,12.1
Nevada,2009-12-01,2009,12,12.5
Nevada,2010-01-01,2010,1,13.4
Nevada,2010-02-01,2010,2,13.2
Nevada,2010-03-01,2010,3,13.2
Nevada,2010-04-01,2010,4,13.1
Nevada,2010-05-01,2010,5,12.9
Nevada,2010-06-01,2010,6,13.3
Nevada,2010-07-01,2010,7,13.6
Nevada,2010-08-01,2010,8,13.4
Nevada,2010-09-01,2010,9,13.3
Nevada,2010-10-01,2010,10,13.1
Nevada,2010-11-01,2010,11,13.4
Nevada,2010-12-01,2010,12,13.4
Nevada,2011-01-01,2011,1,13.7
Nevada,2011-02-01,2011,2,13.3
Nevada,2011-03-01,2011,3,13.1
Nevada,2011-04-01,2011,4,12.9
Nevada,2011-05-01,2011,5,12.7
Nevada,2011-06-01,2011,6,13.3
Nevada,2011-07-01,2011,7,13.4
Nevada,2011-08-01,2011,8,13.2
Nevada,2011-09-01,2011,9,13.0
Nevada,2011-10-01,2011,10,12.6
Nevada,2011-11-01,2011,11,12.2
Nevada,2011-12-01,2011,12,12.3
Nevada,2012-01-01,2012,1,12.5
Nevada,2012-02-01,2012,2,12.2
Nevada,2012-03-01,2012,3,11.9
Nevada,2012-04-01,2012,4,11.5
Nevada,2012-05-01,2012,5,11.5
Nevada,2012-06-01,2012,6,12.0
Nevada,2012-07-01,2012,7,12.0
Nevada,2012-08-01,2012,8,11.6
Nevada,2012-09-01,2012,9,10.9
Nevada,2012-10-01,2012,10,10.8
Nevada,2012-11-01,2012,11,10.4
Nevada,2012-12-01,2012,12,10.7
Nevada,2013-01-01,2013,1,11.3
Nevada,2013-02-01,2013,2,10.6
Nevada,2013-03-01,2013,3,10.2
Nevada,2013-04-01,2013,4,10.0
Nevada,2013-05-01,2013,5,9.9
Nevada,2013-06-01,2013,6,10.4
Nevada,2013-07-01,2013,7,10.3
Nevada,2013-08-01,2013,8,9.8
Nevada,2013-09-01,2013,9,9.6
Nevada,2013-10-01,2013,10,9.5
Nevada,2013-11-01,2013,11,9.0
Nevada,2013-12-01,2013,12,9.0
Nevada,2014-01-01,2014,1,9.2
Nevada,2014-02-01,2014,2,9.0
Nevada,2014-03-01,2014,3,8.8
Nevada,2014-04-01,2014,4,7.9
Nevada,2014-05-01,2014,5,8.2
Nevada,2014-06-01,2014,6,8.4
Nevada,2014-07-01,2014,7,8.6
Nevada,2014-08-01,2014,8,8.2
Nevada,2014-09-01,2014,9,7.8
Nevada,2014-10-01,2014,10,7.5
Nevada,2014-11-01,2014,11,7.5
Nevada,2014-12-01,2014,12,7.3
Nevada,2015-01-01,2015,1,7.9
Nevada,2015-02-01,2015,2,7.4
Nevada,2015-03-01,2015,3,7.1
Nevada,2015-04-01,2015,4,7.0
Nevada,2015-05-01,2015,5,7.0
Nevada,2015-06-01,2015,6,7.0
Nevada,2015-07-01,2015,7,7.2
Nevada,2015-08-01,2015,8,6.7
Nevada,2015-09-01,2015,9,6.5
Nevada,2015-10-01,2015,10,6.4
Nevada,2015-11-01,2015,11,6.3
Nevada,2015-12-01,2015,12,6.3
Nevada,2016-01-01,2016,1,6.5
Nevada,2016-02-01,2016,2,6.2
Nevada,2016-03-01,2016,3,6.2
Nevada,2016-04-01,2016,4,6.0
Nevada,2016-05-01,2016,5,5.6
Nevada,2016-06-01,2016,6,6.1
Nevada,2016-07-01,2016,7,6.0
Nevada,2016-08-01,2016,8,5.7
Nevada,2016-09-01,2016,9,5.6
Nevada,2016-10-01,2016,10,5.5
Nevada,2016-11-01,2016,11,5.2
Nevada,2016-12-01,2016,12,5.3
Nevada,2017-01-01,2017,1,5.7
Nevada,2017-02-01,2017,2,5.4
Nevada,2017-03-01,2017,3,5.1
Nevada,2017-04-01,2017,4,5.0
Nevada,2017-05-01,2017,5,4.8
Nevada,2017-06-01,2017,6,5.2
Nevada,2017-07-01,2017,7,5.3
Nevada,2017-08-01,2017,8,5.0
Nevada,2017-09-01,2017,9,4.8
Nevada,2017-10-01,2017,10,4.6
Nevada,2017-11-01,2017,11,4.6
Nevada,2017-12-01,2017,12,4.7
Nevada,2018-01-01,2018,1,5.1
Nevada,2018-02-01,2018,2,4.8
Nevada,2018-03-01,2018,3,4.5
Nevada,2018-04-01,2018,4,4.4
Nevada,2018-05-01,2018,5,4.1
Nevada,2018-06-01,2018,6,4.6
Nevada,2018-07-01,2018,7,4.6
Nevada,2018-08-01,2018,8,4.4
Nevada,2018-09-01,2018,9,4.1
Nevada,2018-10-01,2018,10,4.1
Nevada,2018-11-01,2018,11,4.0
Nevada,2018-12-01,2018,12,4.2
Nevada,2019-01-01,2019,1,4.8
Nevada,2019-02-01,2019,2,4.3
Nevada,2019-03-01,2019,3,4.2
Nevada,2019-04-01,2019,4,4.0
Nevada,2019-05-01,2019,5,4.0
Nevada,2019-06-01,2019,6,4.3
Nevada,2019-07-01,2019,7,4.4
Nevada,2019-08-01,2019,8,4.1
Nevada,2019-09-01,2019,9,3.9
Nevada,2019-10-01,2019,10,3.9
Nevada,2019-11-01,2019,11,3.8
Nevada,2019-12-01,2019,12,4.0
Nevada,2020-01-01,2020,1,4.4
Nevada,2020-02-01,2020,2,4.2
Nevada,2020-03-01,2020,3,7.6
Nevada,2020-04-01,2020,4,30.1
Nevada,2020-05-01,2020,5,25.0
Nevada,2020-06-01,2020,6,19.2
Nevada,2020-07-01,2020,7,17.3
Nevada,2020-08-01,2020,8,13.8
Nevada,2020-09-01,2020,9,12.8
Nevada,2020-10-01,2020,10,10.6
Nevada,2020-11-01,2020,11,9.8
Nevada,2020-12-01,2020,12,9.5
Nevada,2021-01-01,2021,1,9.2
Nevada,2021-02-01,2021,2,8.5
Nevada,2021-03-01,2021,3,7.9
Nevada,2021-04-01,2021,4,7.6
Nevada,2021-05-01,2021,5,7.0
Nevada,2021-06-01,2021,6,7.4
Nevada,2021-07-01,2021,7,7.0
Nevada,2021-08-01,2021,8,6.4
Nevada,2021-09-01,2021,9,5.6
Nevada,2021-10-01,2021,10,5.3
Nevada,2021-11-01,2021,11,5.0
Nevada,2021-12-01,2021,12,4.8
Nevada,2022-01-01,2022,1,5.6
Nevada,2022-02-01,2022,2,5.3
Nevada,2022-03-01,2022,3,5.0
Nevada,2022-04-01,2022,4,5.0
Nevada,2022-05-01,2022,5,5.1
Nevada,2022-06-01,2022,6,5.5
Nevada,2022-07-01,2022,7,5.4
Nevada,2022-08-01,2022,8,5.4
Nevada,2022-09-01,2022,9,5.1
Nevada,2022-10-01,2022,10,5.1
Nevada,2022-11-01,2022,11,5.1
Nevada,2022-12-01,2022,12,4.9
Nevada,2023-01-01,2023,1,5.4
Nevada,2023-02-01,2023,2,5.3
Nevada,2023-03-01,2023,3,5.0
Nevada,2023-04-01,2023,4,4.8
Nevada,2023-05-01,2023,5,5.1
Nevada,2023-06-01,2023,6,5.2
Nevada,2023-07-01,2023,7,5.3
Nevada,2023-08-01,2023,8,5.3
Nevada,2023-09-01,2023,9,5.2
Nevada,2023-10-01,2023,10,5.2
Nevada,2023-11-01,2023,11,4.9
Nevada,2023-12-01,2023,12,5.0
Nevada,2024-01-01,2024,1,5.4
Nevada,2024-02-01,2024,2,5.4
Nevada,2024-03-01,2024,3,5.3
Nevada,2024-04-01,2024,4,5.2
Nevada,2024-05-01,2024,5,5.3
Nevada,2024-06-01,2024,6,5.8
Nevada,2024-07-01,2024,7,6.1
Nevada,2024-08-01,2024,8,5.9
Nevada,2024-09-01,2024,9,5.5
Nevada,2024-10-01,2024,10,5.6
Nevada,2024-11-01,2024,11,5.7
Nevada,2024-12-01,2024,12,5.6
Nevada,2025-01-01,2025,1,5.9
Nevada,2025-02-01,2025,2,5.7
Nevada,2025-03-01,2025,3,5.4
Nevada,2025-04-01,2025,4,5.0
Nevada,2025-05-01,2025,5,5.2
Nevada,2025-06-01,2025,6,5.6
Nevada,2025-07-01,2025,7,5.6
Nevada,2025-08-01,2025,8,5.3
Nevada,2025-09-01,2025,9,5.4
Nevada,2025-10-01,2025,10,
Nevada,2025-11-01,2025,11,5.1
Nevada,2025-12-01,2025,12,4.9
New Hampshire,2006-01-01,2006,1,3.8
New Hampshire,2006-02-01,2006,2,4.0
New Hampshire,2006-03-01,2006,3,3.8
New Hampshire,2006-04-01,2006,4,3.4
New Hampshire,2006-05-01,2006,5,3.2
New Hampshire,2006-06-01,2006,6,3.4
New Hampshire,2006-07-01,2006,7,3.6
New Hampshire,2006-08-01,2006,8,3.5
New Hampshire,2006-09-01,2006,9,3.3
New Hampshire,2006-10-01,2006,10,3.1
New Hampshire,2006-11-01,2006,11,3.5
New Hampshire,2006-12-01,2006,12,3.4
New Hampshire,2007-01-01,2007,1,4.3
New Hampshire,2007-02-01,2007,2,4.2
New Hampshire,2007-03-01,2007,3,4.0
New Hampshire,2007-04-01,2007,4,3.7
New Hampshire,2007-05-01,2007,5,3.4
New Hampshire,2007-06-01,2007,6,3.6
New Hampshire,2007-07-01,2007,7,3.5
New Hampshire,2007-08-01,2007,8,3.3
New Hampshire,2007-09-01,2007,9,3.1
New Hampshire,2007-10-01,2007,10,2.9
New Hampshire,2007-11-01,2007,11,3.1
New Hampshire,2007-12-01,2007,12,3.2
New Hampshire,2008-01-01,2008,1,3.9
New Hampshire,2008-02-01,2008,2,3.9
New Hampshire,2008-03-01,2008,3,3.9
New Hampshire,2008-04-01,2008,4,3.4
New Hampshire,2008-05-01,2008,5,3.5
New Hampshire,2008-06-01,2008,6,3.6
New Hampshire,2008-07-01,2008,7,3.7
New Hampshire,2008-08-01,2008,8,3.8
New Hampshire,2008-09-01,2008,9,3.7
New Hampshire,2008-10-01,2008,10,3.6
New Hampshire,2008-11-01,2008,11,3.9
New Hampshire,2008-12-01,2008,12,4.2
New Hampshire,2009-01-01,2009,1,5.5
New Hampshire,2009-02-01,2009,2,5.9
New Hampshire,2009-03-01,2009,3,6.0
New Hampshire,2009-04-01,2009,4,5.7
New Hampshire,2009-05-01,2009,5,5.8
New Hampshire,2009-06-01,2009,6,6.1
New Hampshire,2009-07-01,2009,7,6.2
New Hampshire,2009-08-01,2009,8,6.3
New Hampshire,2009-09-01,2009,9,6.4
New Hampshire,2009-10-01,2009,10,6.2
New Hampshire,2009-11-01,2009,11,6.2
New Hampshire,2009-12-01,2009,12,6.4
New Hampshire,2010-01-01,2010,1,7.3
New Hampshire,2010-02-01,2010,2,7.1
New Hampshire,2010-03-01,2010,3,6.8
New Hampshire,2010-04-01,2010,4,6.1
New Hampshire,2010-05-01,2010,5,5.8
New Hampshire,2010-06-01,2010,6,5.8
New Hampshire,2010-07-01,2010,7,5.9
New Hampshire,2010-08-01,2010,8,5.8
New Hampshire,2010-09-01,2010,9,5.5
New Hampshire,2010-10-01,2010,10,5.4
New Hampshire,2010-11-01,2010,11,5.7
New Hampshire,2010-12-01,2010,12,5.5
New Hampshire,2011-01-01,2011,1,6.2
New Hampshire,2011-02-01,2011,2,6.0
New Hampshire,2011-03-01,2011,3,5.7
New Hampshire,2011-04-01,2011,4,5.3
New Hampshire,2011-05-01,2011,5,5.3
New Hampshire,2011-06-01,2011,6,5.6
New Hampshire,2011-07-01,2011,7,5.6
New Hampshire,2011-08-01,2011,8,5.5
New Hampshire,2011-09-01,2011,9,5.4
New Hampshire,2011-10-01,2011,10,5.1
New Hampshire,2011-11-01,2011,11,5.0
New Hampshire,2011-12-01,2011,12,5.1
New Hampshire,2012-01-01,2012,1,5.8
New Hampshire,2012-02-01,2012,2,5.8
New Hampshire,2012-03-01,2012,3,5.6
New Hampshire,2012-04-01,2012,4,5.1
New Hampshire,2012-05-01,2012,5,5.2
New Hampshire,2012-06-01,2012,6,5.6
New Hampshire,2012-07-01,2012,7,5.8
New Hampshire,2012-08-01,2012,8,5.7
New Hampshire,2012-09-01,2012,9,5.3
New Hampshire,2012-10-01,2012,10,5.2
New Hampshire,2012-11-01,2012,11,5.2
New Hampshire,2012-12-01,2012,12,5.4
New Hampshire,2013-01-01,2013,1,6.3
New Hampshire,2013-02-01,2013,2,5.9
New Hampshire,2013-03-01,2013,3,5.7
New Hampshire,2013-04-01,2013,4,5.2
New Hampshire,2013-05-01,2013,5,5.1
New Hampshire,2013-06-01,2013,6,5.2
New Hampshire,2013-07-01,2013,7,5.2
New Hampshire,2013-08-01,2013,8,5.1
New Hampshire,2013-09-01,2013,9,5.0
New Hampshire,2013-10-01,2013,10,5.0
New Hampshire,2013-11-01,2013,11,4.8
New Hampshire,2013-12-01,2013,12,4.6
New Hampshire,2014-01-01,2014,1,5.1
New Hampshire,2014-02-01,2014,2,5.1
New Hampshire,2014-03-01,2014,3,5.0
New Hampshire,2014-04-01,2014,4,4.3
New Hampshire,2014-05-01,2014,5,4.3
New Hampshire,2014-06-01,2014,6,4.2
New Hampshire,2014-07-01,2014,7,4.4
New Hampshire,2014-08-01,2014,8,4.3
New Hampshire,2014-09-01,2014,9,3.9
New Hampshire,2014-10-01,2014,10,3.6
New Hampshire,2014-11-01,2014,11,3.8
New Hampshire,2014-12-01,2014,12,3.6
New Hampshire,2015-01-01,2015,1,4.4
New Hampshire,2015-02-01,2015,2,4.2
New Hampshire,2015-03-01,2015,3,4.0
New Hampshire,2015-04-01,2015,4,3.5
New Hampshire,2015-05-01,2015,5,3.5
New Hampshire,2015-06-01,2015,6,3.4
New Hampshire,2015-07-01,2015,7,3.4
New Hampshire,2015-08-01,2015,8,3.1
New Hampshire,2015-09-01,2015,9,2.9
New Hampshire,2015-10-01,2015,10,2.9
New Hampshire,2015-11-01,2015,11,2.9
New Hampshire,2015-12-01,2015,12,2.7
New Hampshire,2016-01-01,2016,1,3.3
New Hampshire,2016-02-01,2016,2,3.2
New Hampshire,2016-03-01,2016,3,3.2
New Hampshire,2016-04-01,2016,4,2.9
New Hampshire,2016-05-01,2016,5,2.7
New Hampshire,2016-06-01,2016,6,2.9
New Hampshire,2016-07-01,2016,7,2.9
New Hampshire,2016-08-01,2016,8,2.9
New Hampshire,2016-09-01,2016,9,2.6
New Hampshire,2016-10-01,2016,10,2.5
New Hampshire,2016-11-01,2016,11,2.6
New Hampshire,2016-12-01,2016,12,2.7
New Hampshire,2017-01-01,2017,1,3.4
New Hampshire,2017-02-01,2017,2,3.5
New Hampshire,2017-03-01,2017,3,3.2
New Hampshire,2017-04-01,2017,4,2.8
New Hampshire,2017-05-01,2017,5,2.7
New Hampshire,2017-06-01,2017,6,2.7
New Hampshire,2017-07-01,2017,7,2.7
New Hampshire,2017-08-01,2017,8,2.8
New Hampshire,2017-09-01,2017,9,2.6
New Hampshire,2017-10-01,2017,10,2.4
New Hampshire,2017-11-01,2017,11,2.5
New Hampshire,2017-12-01,2017,12,2.4
New Hampshire,2018-01-01,2018,1,3.2
New Hampshire,2018-02-01,2018,2,3.2
New Hampshire,2018-03-01,2018,3,3.1
New Hampshire,2018-04-01,2018,4,2.8
New Hampshire,2018-05-01,2018,5,2.5
New Hampshire,2018-06-01,2018,6,2.7
New Hampshire,2018-07-01,2018,7,2.7
New Hampshire,2018-08-01,2018,8,2.5
New Hampshire,2018-09-01,2018,9,2.2
New Hampshire,2018-10-01,2018,10,2.1
New Hampshire,2018-11-01,2018,11,2.2
New Hampshire,2018-12-01,2018,12,2.3
New Hampshire,2019-01-01,2019,1,3.2
New Hampshire,2019-02-01,2019,2,3.0
New Hampshire,2019-03-01,2019,3,3.0
New Hampshire,2019-04-01,2019,4,2.5
New Hampshire,2019-05-01,2019,5,2.4
New Hampshire,2019-06-01,2019,6,2.5
New Hampshire,2019-07-01,2019,7,2.6
New Hampshire,2019-08-01,2019,8,2.6
New Hampshire,2019-09-01,2019,9,2.3
New Hampshire,2019-10-01,2019,10,2.2
New Hampshire,2019-11-01,2019,11,2.2
New Hampshire,2019-12-01,2019,12,2.2
New Hampshire,2020-01-01,2020,1,3.0
New Hampshire,2020-02-01,2020,2,2.9
New Hampshire,2020-03-01,2020,3,3.2
New Hampshire,2020-04-01,2020,4,15.8
New Hampshire,2020-05-01,2020,5,11.9
New Hampshire,2020-06-01,2020,6,9.5
New Hampshire,2020-07-01,2020,7,8.4
New Hampshire,2020-08-01,2020,8,6.5
New Hampshire,2020-09-01,2020,9,6.0
New Hampshire,2020-10-01,2020,10,4.8
New Hampshire,2020-11-01,2020,11,4.6
New Hampshire,2020-12-01,2020,12,4.4
New Hampshire,2021-01-01,2021,1,4.7
New Hampshire,2021-02-01,2021,2,4.6
New Hampshire,2021-03-01,2021,3,4.4
New Hampshire,2021-04-01,2021,4,3.9
New Hampshire,2021-05-01,2021,5,3.5
New Hampshire,2021-06-01,2021,6,3.8
New Hampshire,2021-07-01,2021,7,3.6
New Hampshire,2021-08-01,2021,8,3.3
New Hampshire,2021-09-01,2021,9,2.9
New Hampshire,2021-10-01,2021,10,2.5
New Hampshire,2021-11-01,2021,11,2.4
New Hampshire,2021-12-01,2021,12,2.1
New Hampshire,2022-01-01,2022,1,3.0
New Hampshire,2022-02-01,2022,2,2.7
New Hampshire,2022-03-01,2022,3,2.5
New Hampshire,2022-04-01,2022,4,2.2
New Hampshire,2022-05-01,2022,5,2.1
New Hampshire,2022-06-01,2022,6,2.3
New Hampshire,2022-07-01,2022,7,2.4
New Hampshire,2022-08-01,2022,8,2.7
New Hampshire,2022-09-01,2022,9,2.4
New Hampshire,2022-10-01,2022,10,2.4
New Hampshire,2022-11-01,2022,11,2.4
New Hampshire,2022-12-01,2022,12,2.2
New Hampshire,2023-01-01,2023,1,2.8
New Hampshire,2023-02-01,2023,2,2.7
New Hampshire,2023-03-01,2023,3,2.4
New Hampshire,2023-04-01,2023,4,1.9
New Hampshire,2023-05-01,2023,5,2.0
New Hampshire,2023-06-01,2023,6,2.1
New Hampshire,2023-07-01,2023,7,2.2
New Hampshire,2023-08-01,2023,8,2.4
New Hampshire,2023-09-01,2023,9,2.2
New Hampshire,2023-10-01,2023,10,2.0
New Hampshire,2023-11-01,2023,11,2.1
New Hampshire,2023-12-01,2023,12,2.0
New Hampshire,2024-01-01,2024,1,2.6
New Hampshire,2024-02-01,2024,2,2.8
New Hampshire,2024-03-01,2024,3,2.7
New Hampshire,2024-04-01,2024,4,2.3
New Hampshire,2024-05-01,2024,5,2.1
New Hampshire,2024-06-01,2024,6,2.5
New Hampshire,2024-07-01,2024,7,2.8
New Hampshire,2024-08-01,2024,8,2.8
New Hampshire,2024-09-01,2024,9,2.4
New Hampshire,2024-10-01,2024,10,2.5
New Hampshire,2024-11-01,2024,11,2.9
New Hampshire,2024-12-01,2024,12,2.8
New Hampshire,2025-01-01,2025,1,3.3
New Hampshire,2025-02-01,2025,2,3.6
New Hampshire,2025-03-01,2025,3,3.5
New Hampshire,2025-04-01,2025,4,2.9
New Hampshire,2025-05-01,2025,5,2.8
New Hampshire,2025-06-01,2025,6,2.9
New Hampshire,2025-07-01,2025,7,3.1
New Hampshire,2025-08-01,2025,8,3.0
New Hampshire,2025-09-01,2025,9,3.0
New Hampshire,2025-10-01,2025,10,
New Hampshire,2025-11-01,2025,11,3.1
New Hampshire,2025-12-01,2025,12,3.0
New Jersey,2006-01-01,2006,1,5.2
New Jersey,2006-02-01,2006,2,5.4
New Jersey,2006-03-01,2006,3,5.1
New Jersey,2006-04-01,2006,4,4.8
New Jersey,2006-05-01,2006,5,4.8
New Jersey,2006-06-01,2006,6,4.8
New Jersey,2006-07-01,2006,7,5.3
New Jersey,2006-08-01,2006,8,4.7
New Jersey,2006-09-01,2006,9,4.4
New Jersey,2006-10-01,2006,10,3.8
New Jersey,2006-11-01,2006,11,4.0
New Jersey,2006-12-01,2006,12,3.8
New Jersey,2007-01-01,2007,1,4.7
New Jersey,2007-02-01,2007,2,4.6
New Jersey,2007-03-01,2007,3,4.3
New Jersey,2007-04-01,2007,4,3.9
New Jersey,2007-05-01,2007,5,4.0
New Jersey,2007-06-01,2007,6,4.2
New Jersey,2007-07-01,2007,7,4.7
New Jersey,2007-08-01,2007,8,4.1
New Jersey,2007-09-01,2007,9,4.0
New Jersey,2007-10-01,2007,10,3.8
New Jersey,2007-11-01,2007,11,4.0
New Jersey,2007-12-01,2007,12,4.2
New Jersey,2008-01-01,2008,1,5.2
New Jersey,2008-02-01,2008,2,5.1
New Jersey,2008-03-01,2008,3,5.0
New Jersey,2008-04-01,2008,4,4.5
New Jersey,2008-05-01,2008,5,5.0
New Jersey,2008-06-01,2008,6,5.2
New Jersey,2008-07-01,2008,7,5.7
New Jersey,2008-08-01,2008,8,5.7
New Jersey,2008-09-01,2008,9,5.6
New Jersey,2008-10-01,2008,10,5.6
New Jersey,2008-11-01,2008,11,5.8
New Jersey,2008-12-01,2008,12,6.4
New Jersey,2009-01-01,2009,1,7.7
New Jersey,2009-02-01,2009,2,8.3
New Jersey,2009-03-01,2009,3,8.3
New Jersey,2009-04-01,2009,4,7.9
New Jersey,2009-05-01,2009,5,8.3
New Jersey,2009-06-01,2009,6,8.9
New Jersey,2009-07-01,2009,7,9.4
New Jersey,2009-08-01,2009,8,9.3
New Jersey,2009-09-01,2009,9,9.4
New Jersey,2009-10-01,2009,10,9.5
New Jersey,2009-11-01,2009,11,9.5
New Jersey,2009-12-01,2009,12,9.7
New Jersey,2010-01-01,2010,1,10.5
New Jersey,2010-02-01,2010,2,10.5
New Jersey,2010-03-01,2010,3,10.3
New Jersey,2010-04-01,2010,4,9.7
New Jersey,2010-05-01,2010,5,9.5
New Jersey,2010-06-01,2010,6,9.6
New Jersey,2010-07-01,2010,7,9.9
New Jersey,2010-08-01,2010,8,9.5
New Jersey,2010-09-01,2010,9,9.2
New Jersey,2010-10-01,2010,10,9.0
New Jersey,2010-11-01,2010,11,9.3
New Jersey,2010-12-01,2010,12,9.2
New Jersey,2011-01-01,2011,1,10.0
New Jersey,2011-02-01,2011,2,10.0
New Jersey,2011-03-01,2011,3,9.6
New Jersey,2011-04-01,2011,4,9.1
New Jersey,2011-05-01,2011,5,9.3
New Jersey,2011-06-01,2011,6,9.6
New Jersey,2011-07-01,2011,7,9.8
New Jersey,2011-08-01,2011,8,9.4
New Jersey,2011-09-01,2011,9,9.3
New Jersey,2011-10-01,2011,10,9.0
New Jersey,2011-11-01,2011,11,8.9
New Jersey,2011-12-01,2011,12,8.9
New Jersey,2012-01-01,2012,1,9.7
New Jersey,2012-02-01,2012,2,9.9
New Jersey,2012-03-01,2012,3,9.6
New Jersey,2012-04-01,2012,4,9.1
